Quarter,OffTeam,Down,Distance,OffenseFormation,DefendersInTheBox,Week,StadiumType,Turf,GameWeather,Temperature,Humidity,WindSpeed,Type,DefTeam,Time Left in Quarter,Distance for TD,ScoreDifference,PosTeamHome,NumQB,NumRB,NumWR,NumTE,NumOL,NumDL,NumLB,NumDB,NumDOther
3,SF,2,13,SHOTGUN,6.0,15.0,Outdoor,Grass,Cloudy,61.0,68.0,11.0,run,SEA,6.183333333333334,69,4.0,1,1,1,3,1,5,4,2,5,0
3,SF,1,10,I_FORM,8.0,15.0,Outdoor,Grass,Cloudy,61.0,68.0,11.0,run,SEA,4.216666666666667,15,4.0,1,1,2,2,1,5,4,3,4,0
3,SF,3,18,SHOTGUN,4.0,15.0,Outdoor,Grass,Cloudy,61.0,68.0,11.0,run,SEA,3.6666666666666665,23,4.0,1,1,1,3,1,5,4,1,6,0
3,SEA,1,10,SHOTGUN,6.0,15.0,Outdoor,Grass,Cloudy,61.0,68.0,11.0,run,SF,2.9,75,-7.0,0,1,1,3,0,6,4,2,5,0
3,SEA,1,10,SHOTGUN,6.0,15.0,Outdoor,Grass,Cloudy,61.0,68.0,11.0,run,SF,2.466666666666667,54,-7.0,0,1,1,3,0,6,4,2,5,0
3,SEA,2,5,SHOTGUN,7.0,15.0,Outdoor,Grass,Cloudy,61.0,68.0,11.0,run,SF,2.1333333333333333,49,-7.0,0,1,1,2,1,6,4,3,4,0
4,SEA,2,1,JUMBO,7.0,15.0,Outdoor,Grass,Cloudy,61.0,68.0,11.0,run,SF,15.0,1,-7.0,0,1,2,0,2,6,4,3,4,0
4,SEA,3,2,SHOTGUN,7.0,15.0,Outdoor,Grass,Cloudy,61.0,68.0,11.0,run,SF,14.416666666666666,2,-7.0,0,1,1,3,0,6,4,2,5,0
4,SEA,4,1,SHOTGUN,8.0,15.0,Outdoor,Grass,Cloudy,61.0,68.0,11.0,run,SF,13.95,1,-7.0,0,1,1,3,0,6,4,2,5,0
4,SF,1,10,SHOTGUN,8.0,15.0,Outdoor,Grass,Cloudy,61.0,68.0,11.0,run,SEA,12.85,42,0.0,1,1,2,2,1,5,4,3,4,0
4,SF,1,10,I_FORM,8.0,15.0,Outdoor,Grass,Cloudy,61.0,68.0,11.0,run,SEA,11.5,31,0.0,1,1,2,2,1,5,4,3,4,0
4,SF,3,7,SHOTGUN,7.0,15.0,Outdoor,Grass,Cloudy,61.0,68.0,11.0,run,SEA,10.683333333333334,28,0.0,1,1,1,3,1,5,3,1,7,0
4,SEA,1,10,SINGLEBACK,6.0,15.0,Outdoor,Grass,Cloudy,61.0,68.0,11.0,run,SF,8.0,31,-3.0,0,1,1,3,0,6,4,2,5,0
4,SEA,1,10,SHOTGUN,6.0,15.0,Outdoor,Grass,Cloudy,61.0,68.0,11.0,run,SF,4.35,66,0.0,0,1,1,3,1,5,4,2,5,0
4,SEA,2,8,SHOTGUN,6.0,15.0,Outdoor,Grass,Cloudy,61.0,68.0,11.0,run,SF,3.716666666666667,64,0.0,0,1,1,3,1,5,4,2,5,0
5,SEA,1,10,SHOTGUN,6.0,15.0,Outdoor,Grass,Cloudy,61.0,68.0,11.0,run,SF,9.95,86,0.0,0,1,1,3,1,5,4,2,5,0
5,SEA,2,6,SHOTGUN,7.0,15.0,Outdoor,Grass,Cloudy,61.0,68.0,11.0,run,SF,9.333333333333334,82,0.0,0,1,1,2,1,6,4,3,4,0
5,SF,1,10,I_FORM,7.0,15.0,Outdoor,Grass,Cloudy,61.0,68.0,11.0,run,SEA,7.416666666666667,62,0.0,1,1,2,2,1,5,4,3,4,0
5,SF,2,6,I_FORM,8.0,15.0,Outdoor,Grass,Cloudy,61.0,68.0,11.0,run,SEA,6.733333333333333,58,0.0,1,1,2,1,2,5,4,3,4,0
5,SF,1,10,I_FORM,8.0,15.0,Outdoor,Grass,Cloudy,61.0,68.0,11.0,run,SEA,6.033333333333333,51,0.0,1,1,2,2,1,5,4,3,4,0
5,SF,1,10,I_FORM,8.0,15.0,Outdoor,Grass,Cloudy,61.0,68.0,11.0,run,SEA,5.35,41,0.0,1,1,2,2,1,5,4,3,4,0
5,SF,1,10,I_FORM,8.0,15.0,Outdoor,Grass,Cloudy,61.0,68.0,11.0,run,SEA,4.65,25,0.0,1,1,2,2,1,5,4,3,4,0
5,SF,2,7,I_FORM,8.0,15.0,Outdoor,Grass,Cloudy,61.0,68.0,11.0,run,SEA,3.95,22,0.0,1,1,2,2,1,5,4,3,4,0
1,PIT,1,10,SHOTGUN,5.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,NE,13.55,64,0.0,1,1,1,3,1,5,3,2,6,0
1,PIT,2,4,SHOTGUN,6.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,NE,12.85,58,0.0,1,1,1,3,1,5,3,2,6,0
1,PIT,2,1,SHOTGUN,6.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,NE,11.6,24,0.0,1,1,1,3,1,5,3,2,6,0
1,PIT,1,10,SINGLEBACK,7.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,NE,10.283333333333333,10,0.0,1,1,1,3,1,5,3,2,6,0
1,PIT,2,1,SHOTGUN,7.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,NE,6.066666666666666,63,0.0,1,1,1,3,1,5,3,2,6,0
1,PIT,2,20,SHOTGUN,6.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,NE,4.633333333333333,63,0.0,1,1,1,3,1,5,3,2,6,0
1,NE,2,10,I_FORM,7.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,PIT,2.2666666666666666,48,0.0,0,1,2,2,1,5,3,4,4,0
2,NE,1,10,I_FORM,7.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,PIT,12.016666666666667,75,-7.0,0,1,2,2,1,5,3,4,4,0
2,NE,2,5,I_FORM,7.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,PIT,11.533333333333333,70,-7.0,0,1,2,2,1,5,3,4,4,0
2,NE,1,10,I_FORM,7.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,PIT,11.1,59,-7.0,0,1,2,2,1,5,3,4,4,0
2,PIT,1,10,I_FORM,8.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,NE,8.283333333333333,99,7.0,1,1,2,1,2,5,4,3,4,0
2,PIT,1,10,SHOTGUN,6.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,NE,6.95,63,7.0,1,1,1,3,1,5,3,2,6,0
2,PIT,1,10,SHOTGUN,5.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,NE,5.216666666666667,72,7.0,1,1,0,5,0,5,3,2,6,0
2,NE,1,10,SINGLEBACK,6.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,PIT,3.05,81,-7.0,0,1,1,3,1,5,2,3,6,0
2,NE,1,10,SHOTGUN,5.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,PIT,1.9,69,-7.0,0,1,1,3,1,5,2,3,6,0
3,NE,1,10,SINGLEBACK,5.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,PIT,15.0,75,-7.0,0,1,1,3,1,5,2,3,6,0
3,NE,1,10,SINGLEBACK,5.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,PIT,14.45,62,-7.0,0,1,1,3,1,5,2,3,6,0
3,NE,2,8,PISTOL,5.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,PIT,13.866666666666667,60,-7.0,0,1,1,3,1,5,2,3,6,0
3,PIT,1,10,SHOTGUN,7.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,NE,13.0,79,7.0,1,1,1,3,1,5,4,2,5,0
3,PIT,1,10,SHOTGUN,8.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,NE,10.3,18,7.0,1,1,1,3,1,5,3,2,6,0
3,PIT,1,4,SINGLEBACK,7.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,NE,9.55,4,7.0,1,1,1,3,1,5,5,2,4,0
3,NE,2,2,I_FORM,6.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,PIT,8.0,70,-7.0,0,1,2,2,1,5,2,3,6,0
3,NE,1,10,I_FORM,7.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,PIT,5.383333333333334,50,-7.0,0,1,2,2,1,5,3,4,4,0
3,NE,2,5,SINGLEBACK,5.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,PIT,4.8,45,-7.0,0,1,1,3,1,5,2,3,6,0
3,NE,1,10,I_FORM,6.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,PIT,4.166666666666667,40,-7.0,0,1,2,2,1,5,3,2,6,0
3,NE,2,8,I_FORM,6.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,PIT,3.6,38,-7.0,0,1,2,2,1,5,3,2,6,0
3,NE,1,10,I_FORM,6.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,PIT,2.9833333333333334,29,-7.0,0,1,2,2,1,5,2,3,6,0
3,NE,1,10,I_FORM,7.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,PIT,2.3333333333333335,19,-7.0,0,1,2,2,1,5,3,4,4,0
3,NE,2,6,SINGLEBACK,5.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,PIT,1.7166666666666668,15,-7.0,0,1,1,3,1,5,2,3,6,0
3,PIT,1,10,SHOTGUN,6.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,NE,0.2833333333333333,75,4.0,1,1,1,3,1,5,4,2,5,0
4,PIT,2,4,SHOTGUN,6.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,NE,15.0,69,4.0,1,1,1,3,1,5,3,2,6,0
4,PIT,1,10,SHOTGUN,6.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,NE,14.383333333333333,54,4.0,1,1,1,3,1,5,4,2,5,0
4,NE,1,10,SINGLEBACK,5.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,PIT,11.333333333333334,15,-4.0,0,1,1,3,1,5,2,3,6,0
4,PIT,1,10,I_FORM,8.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,NE,7.716666666666667,96,4.0,1,1,2,1,2,5,4,3,4,0
4,PIT,2,9,SINGLEBACK,6.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,NE,6.966666666666667,95,4.0,1,1,1,3,1,5,3,2,6,0
4,PIT,1,10,SHOTGUN,7.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,NE,5.483333333333333,85,4.0,1,1,1,3,1,5,4,2,5,0
4,PIT,2,5,SHOTGUN,7.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,NE,4.783333333333333,80,4.0,1,1,1,3,1,5,4,2,5,0
4,PIT,1,10,SINGLEBACK,7.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,NE,4.05,75,4.0,1,1,1,3,1,5,4,2,5,0
4,PIT,1,10,SINGLEBACK,7.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,NE,2.966666666666667,54,4.0,1,1,1,3,1,5,4,3,4,0
4,PIT,1,10,SINGLEBACK,8.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,NE,2.8666666666666667,34,4.0,1,1,1,2,2,5,4,3,4,0
4,PIT,2,7,SINGLEBACK,8.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,NE,2.7666666666666666,31,4.0,1,1,1,2,2,5,4,3,4,0
4,NE,3,1,SINGLEBACK,5.0,15.0,Outdoor,Grass,Cloudy,42.0,90.0,5.0,run,PIT,2.05,66,-7.0,0,1,1,3,1,5,2,3,6,0
1,LA,1,10,SINGLEBACK,6.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,PHI,15.0,75,0.0,1,1,1,3,1,5,4,2,5,0
1,LA,2,14,SHOTGUN,7.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,PHI,14.283333333333333,79,0.0,1,1,1,3,1,5,4,2,5,0
1,PHI,2,8,SHOTGUN,7.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,11.483333333333333,61,0.0,0,1,1,2,2,5,4,2,5,0
1,PHI,3,4,SHOTGUN,5.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,10.816666666666666,57,0.0,0,1,1,3,1,5,3,2,6,0
1,PHI,2,10,SHOTGUN,7.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,10.066666666666666,40,0.0,0,1,1,3,1,5,4,2,5,0
1,LA,1,10,SINGLEBACK,7.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,PHI,8.5,80,-3.0,1,1,1,3,1,5,4,2,5,0
1,LA,2,4,SINGLEBACK,7.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,PHI,7.833333333333333,74,-3.0,1,1,1,3,1,5,4,2,5,0
1,LA,1,10,SINGLEBACK,7.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,PHI,5.533333333333333,49,-3.0,1,1,1,3,1,5,4,2,5,0
1,LA,1,10,SINGLEBACK,7.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,PHI,4.45,38,-3.0,1,1,1,3,1,5,4,2,5,0
1,LA,2,1,SINGLEBACK,7.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,PHI,1.35,5,-3.0,1,1,1,3,1,5,4,2,5,0
1,PHI,1,10,SHOTGUN,6.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,1.2666666666666666,75,-4.0,0,1,1,2,2,5,4,2,5,0
1,PHI,2,6,SHOTGUN,7.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,0.6,71,-4.0,0,1,1,2,2,5,4,2,5,0
2,PHI,2,8,SHOTGUN,6.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,14.016666666666667,43,-4.0,0,1,1,2,2,5,4,2,5,0
2,PHI,1,10,SHOTGUN,5.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,12.933333333333334,21,-4.0,0,1,1,3,1,5,4,2,5,0
2,LA,1,10,SINGLEBACK,6.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,PHI,12.0,75,1.0,1,1,1,3,1,5,4,2,5,0
2,PHI,3,3,SHOTGUN,6.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,10.35,51,-1.0,0,1,1,3,1,5,3,3,5,0
2,PHI,4,1,SHOTGUN,6.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,9.633333333333333,49,-1.0,0,1,1,3,1,5,3,3,5,0
2,LA,1,10,SINGLEBACK,7.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,PHI,9.483333333333333,51,1.0,1,1,1,3,1,5,4,2,5,0
2,LA,1,10,SINGLEBACK,7.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,PHI,8.85,30,1.0,1,1,1,3,1,5,4,2,5,0
2,LA,2,1,SINGLEBACK,7.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,PHI,8.35,21,1.0,1,1,1,3,1,5,4,2,5,0
2,LA,1,20,SINGLEBACK,6.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,PHI,6.716666666666667,24,1.0,1,1,1,3,1,5,4,2,5,0
2,PHI,1,10,SHOTGUN,6.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,4.633333333333333,75,-4.0,0,1,1,2,2,5,3,3,5,0
2,PHI,2,2,SHOTGUN,6.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,4.133333333333334,67,-4.0,0,1,1,2,2,5,3,3,5,0
2,PHI,1,10,SINGLEBACK,7.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,2.7666666666666666,65,-4.0,0,1,1,2,2,5,3,3,5,0
2,PHI,2,7,SHOTGUN,5.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,2.216666666666667,62,-4.0,0,1,1,2,2,5,3,3,5,0
2,PHI,1,6,SHOTGUN,7.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,1.2,6,-4.0,0,1,1,2,2,5,4,2,5,0
3,PHI,1,20,SINGLEBACK,7.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,14.666666666666666,85,0.0,0,1,1,2,2,5,4,2,5,0
3,LA,1,10,SINGLEBACK,7.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,PHI,12.6,95,0.0,1,1,1,3,1,5,4,2,5,0
3,PHI,1,9,SHOTGUN,7.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,10.566666666666666,9,0.0,0,1,1,2,2,5,4,2,5,0
3,LA,1,10,SINGLEBACK,7.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,PHI,10.383333333333333,88,-7.0,1,1,1,3,1,5,4,2,5,0
3,PHI,1,10,SINGLEBACK,6.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,8.633333333333333,61,7.0,0,1,1,2,2,5,3,3,5,0
3,PHI,2,10,SHOTGUN,6.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,8.016666666666667,61,7.0,0,1,1,2,2,5,3,3,5,0
3,PHI,1,10,SHOTGUN,6.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,7.333333333333333,50,7.0,0,1,1,2,2,5,3,3,5,0
3,PHI,1,10,SINGLEBACK,7.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,5.916666666666667,39,7.0,0,1,1,2,2,5,3,3,5,0
3,PHI,2,2,SHOTGUN,7.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,1.65,4,10.0,0,1,1,2,2,5,3,3,5,0
3,LA,2,10,SHOTGUN,5.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,PHI,1.5,75,-17.0,1,1,1,3,1,5,4,2,5,0
4,PHI,2,1,SHOTGUN,7.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,15.0,21,17.0,0,1,1,2,2,5,4,2,5,0
4,PHI,1,10,SHOTGUN,7.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,9.283333333333333,81,14.0,0,1,1,2,2,5,3,3,5,0
4,PHI,3,8,SHOTGUN,5.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,6.516666666666667,67,14.0,0,1,1,3,1,5,3,2,6,0
4,LA,2,1,SINGLEBACK,8.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,PHI,4.166666666666667,1,-14.0,1,1,1,3,1,5,4,2,5,0
4,PHI,1,10,SHOTGUN,7.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,4.033333333333333,83,7.0,0,1,1,2,2,5,3,3,5,0
4,PHI,1,10,SINGLEBACK,6.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,2.85,36,7.0,0,1,1,2,2,5,3,3,5,0
4,PHI,2,6,SINGLEBACK,8.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,2.75,32,7.0,0,1,1,2,2,5,3,3,5,0
4,PHI,3,10,SHOTGUN,8.0,15.0,Outdoor,Grass,Cloudy,60.0,79.0,5.0,run,LA,2.0,36,7.0,0,1,1,2,2,5,3,3,5,0
1,CAR,1,10,SINGLEBACK,7.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,NO,15.0,75,0.0,1,1,1,3,1,5,4,2,5,0
1,CAR,2,10,SHOTGUN,7.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,NO,13.916666666666666,63,0.0,1,1,1,3,1,5,4,2,5,0
1,CAR,3,1,PISTOL,9.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,NO,13.2,54,0.0,1,1,1,2,2,5,4,2,5,0
1,CAR,1,10,I_FORM,7.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,NO,12.616666666666667,51,0.0,1,1,1,2,2,5,4,2,5,0
1,NO,1,10,I_FORM,8.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,10.716666666666667,86,0.0,0,1,3,1,1,5,4,3,4,0
1,NO,1,10,SINGLEBACK,8.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,9.383333333333333,60,0.0,0,1,1,2,2,5,4,3,4,0
1,CAR,1,10,I_FORM,8.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,NO,6.283333333333333,58,0.0,1,1,2,1,2,5,4,3,4,0
1,NO,1,10,SHOTGUN,6.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,3.9333333333333336,51,-7.0,0,1,1,3,0,6,4,2,5,0
1,NO,2,10,SINGLEBACK,7.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,3.1666666666666665,29,-7.0,0,1,1,3,1,5,4,2,5,0
1,CAR,1,10,SINGLEBACK,7.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,NO,2.2666666666666666,75,4.0,1,1,1,2,2,5,4,2,5,0
1,CAR,2,6,SINGLEBACK,7.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,NO,1.6833333333333333,71,4.0,1,1,1,3,1,5,4,2,5,0
1,NO,1,10,I_FORM,8.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,0.3333333333333333,47,-4.0,0,1,2,1,2,5,4,3,4,0
2,NO,3,1,WILDCAT,7.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,14.55,38,-4.0,0,2,1,2,1,5,4,2,5,0
2,NO,1,10,SINGLEBACK,7.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,13.383333333333333,23,-4.0,0,2,2,1,1,5,4,2,5,0
2,NO,1,10,I_FORM,8.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,11.383333333333333,13,-4.0,0,1,2,1,1,6,4,3,4,0
2,CAR,2,5,SHOTGUN,6.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,NO,9.45,70,1.0,1,1,1,3,1,5,4,2,5,0
2,CAR,1,10,SINGLEBACK,7.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,NO,8.116666666666667,63,1.0,1,1,1,3,1,5,4,2,5,0
2,NO,1,10,SHOTGUN,8.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,6.7,77,-1.0,0,1,1,3,1,5,4,3,4,0
2,NO,2,3,WILDCAT,8.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,6.033333333333333,70,-1.0,0,2,2,1,1,5,4,3,4,0
2,NO,2,1,SHOTGUN,6.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,4.8,56,-1.0,0,2,2,1,1,5,4,3,4,0
2,CAR,2,22,PISTOL,6.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,NO,2.8666666666666667,89,1.0,1,1,1,3,1,5,4,2,5,0
2,CAR,2,2,SHOTGUN,6.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,NO,1.3833333333333333,34,1.0,1,1,1,3,1,5,4,2,5,0
2,CAR,1,10,PISTOL,6.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,NO,0.85,31,1.0,1,1,1,3,1,5,4,2,5,0
3,NO,1,10,SHOTGUN,6.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,15.0,75,-1.0,0,1,1,3,1,5,4,2,5,0
3,NO,2,1,I_FORM,7.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,14.5,66,-1.0,0,1,2,2,1,5,4,3,4,0
3,NO,1,10,SHOTGUN,7.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,13.533333333333333,61,-1.0,0,1,1,2,2,5,4,3,4,0
3,CAR,1,10,SHOTGUN,6.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,NO,12.583333333333334,83,1.0,1,1,1,3,1,5,4,2,5,0
3,NO,1,15,SHOTGUN,6.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,11.05,81,-1.0,0,1,1,3,0,6,4,3,4,0
3,CAR,1,10,SHOTGUN,7.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,NO,7.0,73,1.0,1,1,1,2,2,5,4,2,5,0
3,CAR,2,8,SHOTGUN,6.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,NO,6.316666666666666,71,1.0,1,1,1,3,1,5,4,2,5,0
3,CAR,1,10,SHOTGUN,8.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,NO,5.133333333333334,60,1.0,1,1,2,1,2,5,4,3,4,0
3,CAR,1,10,SINGLEBACK,7.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,NO,3.5833333333333335,50,1.0,1,1,1,3,1,5,4,2,5,0
3,NO,2,1,SINGLEBACK,6.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,2.7666666666666666,75,-1.0,0,1,1,2,2,5,4,3,4,0
3,NO,2,1,I_FORM,8.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,0.9166666666666666,54,-1.0,0,1,2,2,1,5,4,3,4,0
3,NO,1,10,I_FORM,7.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,0.31666666666666665,53,-1.0,0,1,2,2,1,5,4,3,4,0
4,NO,1,10,I_FORM,7.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,13.016666666666667,23,-1.0,0,1,2,1,1,6,4,3,4,0
4,NO,2,3,SINGLEBACK,7.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,12.3,16,-1.0,0,1,1,3,1,5,4,2,5,0
4,CAR,1,10,SINGLEBACK,7.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,NO,11.4,52,-3.0,1,1,1,3,1,5,4,2,5,0
4,NO,1,15,SHOTGUN,6.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,8.85,70,3.0,0,1,1,3,1,5,4,2,5,0
4,NO,1,10,SINGLEBACK,7.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,4.983333333333333,39,3.0,0,1,1,3,1,5,4,2,5,0
4,NO,1,10,I_FORM,7.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,4.266666666666667,23,3.0,0,1,2,1,2,5,4,3,4,0
4,NO,2,9,I_FORM,9.0,15.0,Outdoor,Grass,Clear,48.0,45.0,3.0,run,CAR,3.55,22,3.0,0,1,2,1,2,5,4,3,4,0
